# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.791542746126651764e-02 5.914998054504394531e-01 3.196021914482116699e-02 2.182652009651064873e-03 2.791542746126651764e-02 5.914998054504394531e-01 3.196021914482116699e-02 2.182652009651064873e-03
1.000000000000000000e+03 2.052082447335124016e-03 5.287405219860374928e-04 1.013228087686002254e-03 3.482603351585566998e-04 2.052082447335124016e-03 5.287405219860374928e-04 1.013228087686002254e-03 3.482603351585566998e-04
2.000000000000000000e+03 1.610543229617178440e-03 1.240237907040864229e-04 1.330930041149258614e-03 2.161553857149556279e-04 1.610543229617178440e-03 1.240237907040864229e-04 1.330930041149258614e-03 2.161553857149556279e-04
